DATE,中国:GDP平减指数,GDP:现价:当季值,中国:最终消费支出:占GDP比重,实际使用外资(人民币):当月值,对外直接投资:非金融类:累计值,对外直接投资净额:总计,对外直接投资净额:亚洲:日本,对外直接投资净额:欧洲:英国,对外直接投资净额:欧洲:合计,对外直接投资净额:北美洲:美国,存款利率:活期,存款利率:定期:3月,存款利率:定期:6月,存款利率:定期:1年,存款利率:定期:2年,存款利率:定期:3年,存款利率:定期:5年,中国:经常账户:本国货币:季调:当季值,M1(货币):期末值,国家一般公共收入:合计:当月值,国家一般公共支出:合计:当月值,外债余额,国际投资头寸:净头寸:期末值,进口总值(人民币计价):当月值,出口总值(人民币计价):当月值,官方储备资产:外汇储备:期末值,CPI:当月同比,PPI:当月同比,即期汇率(16:30):美元兑人民币,即期汇率(16:30):欧元兑人民币,即期汇率(16:30):港元兑人民币,即期汇率(16:30):100日元兑人民币,即期汇率(16:30):英镑兑人民币,FU0.SHF,scm.INE,000001.SH,N225.GI,SPX.GI,IXIC.GI,DJIA.GI,FTSE.GI,AXX.GI,SX5E.GI,日本:GDP平减指数,日本:GDP:现价,日本:GDP:现价:私人消费,日本:GDP:现价:政府消费,日本:官方储备资产:外汇储备,日本:商品出口:季调,日本:商品进口:季调,日本:国际投资头寸:资产:直接投资,日本:经常账户:差额,日本:出口金额:当月值,日本:进口金额:当月值,日本:CPI,日本:PPI,日本:出口商品价格指数,日本:进口商品价格指数,日本:无担保隔夜拆款利率(TONA),日本:M1:实值,日本:外债:总计,日本:财政决算:一般会计:收入:财政年度,日本:财政决算:一般会计:支出:财政年度,日本:综合财政收支余额:当月值,日本:外商直接投资:中国,日本:对外直接投资:中国,欧元区:GDP:现价,欧元区:GDP:2005价:最终消费支出:当季值,欧元区:GDP:2005价:进口:商品和服务:当季值,欧元区:GDP:2005价:出口:商品和服务:当季值,欧元区:GDP:平减指数:2005价:当季值,欧元区20国:商品贸易:进口:季调,欧元区20国:商品贸易:出口:季调,商品贸易:进口金额:中国(不包括香港),商品贸易:出口金额:中国(不包括香港),欧元区:HICP,欧元区19国:PPI,欧元区20国:单位进口价格指数,欧元区20国:单位出口价格指数,欧元区:M1,欧元区:主导利率:再融资利率(MRO),欧元区:隔夜存款利率(DF),欧元区:隔夜贷款利率(MLF),一般政府债务总额:本币计价:欧盟27国,一般政府债务总额:欧元计价:欧盟27国,一般政府财政盈余:欧元区19国,欧元区:国际收支:经常账户:出口金额:商品,欧元区:国际收支:经常账户:进口金额:商品,欧元区:官方储备资产和其他外币资产,欧元区:外商直接投资净流入,美国:GDP:不变价:支出法:当季值,美国:出口金额:季调,美国:进口金额:季调,美国:CPI:当月同比,美国:PPI:最终需求:当月值,美国:进口价格指数:当月同比,美国:出口价格指数:当月同比,美国:M1,美国:M2,美国:联邦基金利率,美国:对外直接投资:美国跨国公司:所有行业:总计,美国:外商直接投资:外国跨国公司:所有行业:总计,美国:政府财政收入,美国:政府财政支出,美国:外债总额,美国:经常项目收入:季调:当季值,美国:经常项目支出:季调:当季值,美国:联邦政府债务:总额,美国:GDP:不变价:支出法:个人消费:折年数:季调:当季值,美国:外汇,英国:GDP:不变价:季调,英国:GDP:现价:季调,英国:GDP:现价:居民最终消费支出:季调,英国:GDP:现价:政府最终消费支出:季调,英国:经常项目差额:季调,英国:直接投资差额,英国:政府外币储备,英国:政府外汇储备总额,英国:贸易总额:出口:季调,英国:贸易总额:进口:季调,英国:CPI,英国:CPI:同比,英国:产出PPI:国内市场的工业品(不含税):当月值,英国:M1,英国:基准利率,英国:政府负债净值,英国:中央政府:总收入:当月值,英国:中央政府:总支出:当月值,英国:经常账户:本国货币:季调:当季值
2017-03-31,,181867.7,,878.3,205.4,,,,,,,,,,,,,282869.6,488770.09,12912.48,21057.48,14329.92,18933.47,10739.0,12299.0,30090.88,0.92,7.6,6.8915,7.3701,0.8868,6.16,8.5908,3915.0,0.0,3222.5142,18909.26,2362.72,5911.74,20663.22,7322.92,0.0,0.0,,136277.1,74573.1,25484.5,1168909.0,191145.0,176631.0,160367.24,31120.99,7227998.0,6624525.0,98.1,97.9,95.7,93.3,-0.06,699.3,388659.98,,,,,,2706841.3,1742052.1,1047189.5,1147156.6,116.09,151816.3,154076.2,,,101.65,100.5,103.9,103.2,7309107.0,,,,10713561.9,10713561.9,,590409.66,516416.92,,,4698.37,196213.0,237337.0,2.4,112.1,4.1,3.4,3594.6,13470.1,0.82,,,216584.0,392816.0,18271270.0,861683.0,945577.0,,13160.48,40108.0,536566.0,513926.0,319301.0,97085.0,-16308.0,-3644.0,104906.15,143491.7,52392.0,55418.0,102.5,2.3,,1650695.0,,1726.9,57.9,54.6,-16308.0
2017-04-30,,,,599.1,263.7,,,,,,,,,,,,,,490180.42,16784.2,13635.52,,,9742.0,12259.0,30295.33,1.17,6.4,6.8973,7.5138,0.8866,6.1983,8.9243,3399.0,0.0,3154.6584,19196.74,2384.2,6047.61,20940.51,7203.94,0.0,0.0,,,,,1180046.0,,,,20116.84,6330190.0,5851936.0,98.5,98.1,93.7,91.4,-0.074,710.8,,,,,,,,,,,,151182.7,153146.8,,,102.04,100.6,103.5,102.9,7406433.0,,,,,,,,,,,,196038.0,240265.0,2.2,112.7,3.6,3.1,3518.4,13468.6,0.83,,,455605.0,273177.0,,,,,,40532.0,,,,,,,105801.56,152448.49,53462.0,54890.0,102.9,2.7,,1644303.0,,1720.6,56.9,61.9,
2017-05-31,,,,546.7,345.9,,,,,,,,,,,,,,496389.78,16073.4,16914.75,,,10251.0,13005.0,30535.67,1.52,5.5,6.821,7.6266,0.8756,6.1502,8.7415,3399.0,0.0,3117.1778,19650.57,2411.8,6198.52,21008.65,7519.95,0.0,0.0,,,,,1189360.0,,,,17777.84,5851616.0,6056015.0,98.6,98.1,94.6,92.6,-0.065,712.4,,,,,,,,,,,,154113.3,156979.1,,,101.92,100.3,102.3,102.9,7436957.0,,,,,,,,,,,,195533.0,239517.0,1.9,112.7,2.3,1.4,3667.7,13453.2,0.83,,,240418.0,328841.0,,,,,,41383.0,,,,,,,109865.48,153973.88,52560.0,55523.0,103.3,2.9,,1663339.0,,1736.9,52.7,55.8,
2017-06-30,,201950.3,,1004.5,481.9,,,,,,,,,,,,,470423.0,510228.17,17082.37,27015.91,15579.48,19000.38,10530.0,13367.0,30567.89,1.5,5.5,6.7796,7.7386,0.8685,6.0539,8.8163,3745.0,0.0,3192.4269,20033.43,2423.41,6140.42,21349.63,7312.72,0.0,0.0,,136012.7,74601.2,28439.8,1188139.0,187640.0,178483.0,165968.36,10122.44,6607971.0,6174725.0,98.5,98.2,93.9,91.0,-0.069,713.0,391955.83,,,,,,2789668.7,1764191.3,1097077.0,1180336.3,117.07,150155.9,153217.2,,,101.95,100.1,100.6,101.7,7517403.0,,,,10779257.9,10779257.9,,620490.74,523961.73,,,4893.23,197990.0,240568.0,1.6,112.9,1.4,0.6,3649.9,13449.4,1.06,,,338660.0,428894.0,18158232.0,861125.0,963485.0,,13225.74,41508.0,540020.0,517565.0,321575.0,96328.0,-22740.0,9875.0,113160.26,150765.55,53025.0,57816.0,103.3,2.6,,1675576.0,,1759.4,54.3,59.9,-22740.0
2017-07-31,,,,438.9,572.0,,,,,,,,,,,,,,510484.58,16456.51,13496.04,,,10030.0,13113.0,30807.2,1.41,5.5,6.729,7.8898,0.8617,6.0791,8.821,3716.0,0.0,3273.0283,19925.18,2470.3,6348.12,21891.12,7372.0,0.0,0.0,,,,,1197552.0,,,,24614.47,6494640.0,6088017.0,98.3,98.4,94.9,91.2,-0.064,715.2,,,,,,,,,,,,153824.8,154659.2,,,101.44,100.2,100.9,102.0,7545741.0,,,,,,,,,,,,197260.0,241114.0,1.7,113.0,1.2,0.9,3726.0,13580.1,1.07,,,232040.0,274980.0,,,,,,42714.0,,,,,,,112299.0,161311.0,54157.0,56686.0,103.2,2.6,,1671160.0,,1760.2,62.3,56.7,
2017-08-31,,,,625.2,687.2,,,,,,,,,,,,,,518113.93,10652.48,14647.28,,,10651.0,13384.0,30915.27,1.77,6.3,6.5969,7.8462,0.843,5.9693,8.5014,3950.0,0.0,3360.8103,19646.24,2471.65,6428.66,21948.1,7430.62,0.0,0.0,,,,,1204226.0,,,,25111.88,6278486.0,6181724.0,98.5,98.4,94.4,90.1,-0.066,714.3,,,,,,,,,,,,154883.7,157060.4,,,101.71,100.5,99.9,101.5,7576010.0,,,,,,,,,,,,198957.0,240348.0,1.9,113.2,2.0,2.3,3729.4,13625.6,1.07,,,226311.0,334000.0,,,,,,42908.0,,,,,,,113329.42,160799.22,54260.0,57048.0,103.8,2.9,,1684689.0,,1766.4,54.6,54.8,
2017-09-30,,212789.3,,706.3,780.3,,,,,,,,,,,,,246224.4,517863.04,12713.96,20246.4,16751.14,18652.59,11381.0,13239.0,31085.1,1.63,6.9,6.647,7.8433,0.8507,5.9127,8.9195,4000.0,0.0,3348.9431,20356.28,2519.36,6495.96,22405.09,7372.76,0.0,0.0,,135786.9,74983.0,24750.8,1203236.0,193927.0,179050.0,170527.92,22804.72,6810697.0,6156869.0,98.8,98.7,95.5,91.8,-0.063,716.6,410002.61,,,,,,2796391.8,1776943.6,1058986.6,1181447.9,117.04,154335.2,156374.8,,,102.14,100.8,100.3,101.4,7621237.0,,,,10753501.3,10753501.3,,653865.34,546203.15,,,4950.88,201125.0,242718.0,2.2,113.5,2.7,2.8,3599.2,13613.7,1.06,,,348722.0,340837.0,19044211.0,893732.0,979966.0,,13315.38,42339.0,543452.0,521219.0,325062.0,96981.0,-17463.0,34371.0,115212.92,154314.9,55292.0,56929.0,104.1,3.0,,1702460.0,,1785.3,53.9,55.1,-17463.0
2017-10-31,,,,601.2,863.1,,,,,,,,,,,,,,525977.19,16233.7,11121.8,,,9953.0,12414.0,31092.13,1.87,6.9,6.6272,7.7165,0.8497,5.8628,8.758,4024.0,0.0,3393.3417,22011.61,2575.26,6727.67,23377.24,7493.08,0.0,0.0,,,,,1198464.0,,,,21893.56,6692904.0,6414350.0,98.8,99.1,97.3,94.3,-0.046,721.6,,,,,,,,,,,,155949.6,156508.3,,,102.24,101.2,100.7,101.7,7650048.0,,,,,,,,,,,,202855.0,245703.0,2.0,114.1,2.4,2.7,3765.2,13711.2,1.07,,,235341.0,298555.0,,,,,,41831.0,,,,,,,109802.3,153924.0,53980.0,55301.0,104.2,3.0,,1695357.0,,1790.4,58.5,57.9,
2017-11-30,,,,1249.2,1075.5,,,,,,,,,,,,,,535565.05,11385.3,16565.6,,,11722.0,14241.0,31192.77,1.73,5.8,6.6107,7.8369,0.8466,5.8852,8.8928,3771.0,0.0,3317.1884,22724.96,2647.58,6873.97,24272.35,7326.67,0.0,0.0,,,,,1198933.0,,,,13706.88,6920012.0,6814819.0,99.1,99.5,97.5,95.3,-0.055,726.3,,,,,,,,,,,,158657.3,160642.3,,,102.31,101.8,103.2,102.2,7726218.0,,,,,,,,,,,,206890.0,252353.0,2.2,114.1,3.5,3.1,3732.3,13803.6,1.07,,,208374.0,346922.0,,,,,,42567.0,,,,,,,112602.92,152867.84,53556.0,56783.0,104.6,3.1,,1705001.0,0.5,1734.8,54.0,57.7,
2017-12-31,94.92,235428.7,54.87,739.4,1200.8,15828830.0,44404.92,206629.71,1846319.0,642549.28,,,,,,,,268942.0,543790.15,10819.1,23770.0,17579.58,20652.3,11760.0,15325.0,31399.49,1.85,4.9,6.512,7.7931,0.833,5.78,8.7817,3870.0,0.0,3307.1721,22764.94,2673.61,6903.39,24719.22,7687.77,0.0,0.0,100.35,144996.3,77896.2,28686.4,1202071.0,197868.0,186860.0,175141.24,7897.14,7303877.0,6947698.0,99.4,99.7,97.8,97.1,-0.062,734.5,406386.29,1036440.0,981156.0,,996.74,12416.81,2923803.7,1826267.9,1113982.9,1228570.2,118.94,161657.4,164937.7,1632109.0,2003515.0,102.68,102.0,105.1,102.8,7791977.0,,,,10707213.3,10707213.3,-113724.2,694558.67,579282.01,,482361336084.58,5069.62,209690.0,256224.0,2.1,113.8,3.2,2.8,3746.1,13934.4,1.33,6097690.0,3952314.0,325797.0,348989.0,19020976.0,925467.0,1018249.0,20205704.0,13460.9,42775.0,547377.0,529772.0,328631.0,98183.0,-16240.0,-4846.0,114355.39,158549.56,53465.0,56027.0,104.9,3.0,,1701719.0,,1759.6,56.3,54.0,-16240.0
2018-01-31,,,,803.6,108.0,,,,,,,,,,,,,,543247.13,23621.08,12927.57,,,11952.0,13177.0,31614.57,1.47,4.3,6.292,7.8284,0.8057,5.7889,8.922,3765.0,0.0,3480.8334,23098.29,2823.81,7411.48,26149.39,7533.55,0.0,0.0,,,,,1204746.0,,,,6288.65,6085962.0,7049775.0,99.5,100.0,97.2,96.7,-0.05,737.2,,,,,,,,,,,,161282.4,162856.1,,,101.78,102.4,105.4,102.9,7772380.0,,,,,,,,,,,,207272.0,254344.0,2.1,114.5,3.4,3.3,3754.9,13745.1,1.34,,,361038.0,311801.0,,,,,,44168.0,,,,,,,111245.98,164278.24,54654.0,57769.0,104.4,3.0,,1699001.0,,1736.8,73.0,56.7,
2018-02-28,,,,590.4,168.2,,,,,,,,,,,,,,517035.99,12932.33,16134.27,,,8912.0,11061.0,31344.82,2.9,3.7,6.3335,7.7288,0.8085,5.906,8.7986,3765.0,0.0,3259.408,22068.24,2713.83,7273.01,25029.2,7231.91,0.0,0.0,,,,,1198857.0,,,,21570.0,6462796.0,6476651.0,99.5,100.0,96.1,96.6,-0.053,733.7,,,,,,,,,,,,158503.2,159931.1,,,101.78,102.4,103.3,102.3,7782189.0,,,,,,,,,,,,210459.0,259252.0,2.2,114.9,3.3,3.1,3676.0,13841.0,1.35,,,155623.0,370871.0,,,,,,44123.0,,,,,,,112829.02,160965.55,54174.0,55042.0,104.9,2.7,,1694036.0,,1762.6,62.4,56.3,
2018-03-31,,202035.7,,881.4,255.0,,,,,,,,,,,,,98558.98,523540.07,13993.0,21935.15,18896.39,18421.0,11413.0,11063.0,31428.2,2.06,3.1,6.2733,7.738,0.7994,5.908,8.8178,4317.0,420.3,3168.8966,21454.3,0.0,0.0,0.0,0.0,0.0,0.0,,138916.5,75525.5,25829.7,1205149.0,202884.0,194763.0,172456.33,32090.54,7382097.0,6597896.0,99.2,99.9,95.3,94.9,-0.068,740.5,414798.73,,,,,,2805260.4,1773070.6,1086784.4,1194821.7,117.72,159944.2,162701.7,,,102.91,102.4,103.0,102.6,7844796.0,,,,10783033.4,10783033.4,,696281.06,608415.59,,,4890.82,213248.0,256757.0,2.4,115.4,3.3,3.4,3775.9,13994.3,1.67,,,210832.0,419576.0,19397996.0,935645.0,1032232.0,,13558.37,44425.0,547688.0,531266.0,332369.0,98753.0,-21819.0,-8355.0,116108.47,164209.8,55391.0,58480.0,105.0,2.5,,1702445.0,,1798.0,61.4,55.0,-21819.0
2018-04-30,,,,592.4,355.8,,,,,,,,,,,,,,525447.77,18472.93,14695.56,,,10945.0,12610.0,31248.52,1.8,3.4,6.3439,7.6594,0.808,5.8068,8.813,0.0,0.0,0.0,0.0,2648.05,7066.27,24163.15,7509.3,0.0,0.0,,,,,1193513.0,,,,19172.21,6822278.0,6201319.0,99.1,100.3,95.8,96.0,-0.067,755.3,,,,,,,,,,,,160436.9,162709.2,,,103.32,102.4,104.3,103.0,7899312.0,,,,,,,,,,,,212217.0,258346.0,2.5,115.7,3.5,3.7,3832.1,13915.7,1.69,,,510447.0,296192.0,,,,,,43389.0,,,,,,,115143.99,162378.33,54919.0,58154.0,105.4,2.4,,1701774.0,,1777.3,58.1,61.3,
2018-05-31,,,,588.1,478.9,,,,,,,,,,,,,,526276.72,17631.12,17002.67,,,11862.0,13332.0,31106.23,1.75,4.1,6.401,7.499,0.8156,5.883,8.5351,3765.0,472.5,3095.4737,22201.82,2705.27,7442.12,24415.84,7678.2,0.0,0.0,,,,,1192596.0,,,,19221.06,6326873.0,6904236.0,99.3,100.8,97.1,98.8,-0.065,756.6,,,,,,,,,,,,159873.0,162162.5,,,103.97,103.3,104.8,103.8,8005430.0,,,,,,,,,,,,215630.0,257051.0,2.8,116.2,4.5,5.0,3789.2,13958.9,1.7,,,217075.0,363871.0,,,,,,42591.0,,,,,,,115595.46,164685.93,55642.0,58614.0,105.8,2.4,,1730979.0,,1781.4,54.0,56.2,
2018-06-30,,223962.2,,1007.0,571.8,,,,,,,,,,,,,59324.82,543944.71,17680.22,28896.89,19175.74,19992.75,11131.0,13704.0,31121.29,1.85,4.7,6.6246,7.7028,0.8443,5.9869,8.688,0.0,494.8,2847.4181,22304.51,2718.37,7510.3,24271.41,7636.93,0.0,0.0,,137967.6,75029.7,28959.3,1197493.0,204664.0,193295.0,176880.68,11864.42,7053835.0,6326051.0,99.2,101.1,97.1,100.7,-0.069,759.1,428675.64,,,,,,2890861.7,1790428.8,1111655.5,1235762.3,118.53,163010.2,165956.4,,,104.09,103.7,107.4,104.3,8095431.0,,,,10801031.1,10801031.1,,695976.99,601388.14,,,5039.98,213408.0,258219.0,2.9,116.6,4.7,5.3,3716.8,13987.3,1.91,,,316278.0,391136.0,18666499.0,955778.0,1051192.0,,13630.97,42293.0,548600.0,535608.0,332472.0,99095.0,-18148.0,22692.0,118135.0,162730.15,57174.0,58047.0,105.8,2.4,,1749918.0,,1792.3,56.2,57.6,-18148.0
2018-07-31,,,,504.2,652.7,,,,,,,,,,,,,,536624.29,17460.67,13944.39,,,12090.0,13824.0,31179.46,2.06,4.6,6.8255,8.0038,0.8697,6.1295,8.9757,3140.0,513.2,2876.4009,22553.72,2816.29,7671.79,25415.19,7748.76,0.0,0.0,,,,,1195817.0,,,,20233.33,6747930.0,6975313.0,99.2,101.5,97.4,101.7,-0.065,760.4,,,,,,,,,,,,165364.7,165171.5,,,103.85,104.4,107.9,104.8,8090030.0,,,,,,,,,,,,211270.0,260943.0,2.9,116.8,4.8,4.3,3845.5,14069.7,1.91,,,225266.0,302131.0,,,,,,42174.0,,,,,,,113930.71,160735.62,57329.0,58638.0,105.8,2.5,,1740082.0,,1777.5,66.3,60.6,
2018-08-31,,,,637.2,740.9,,,,,,,,,,,,,,538324.64,11076.85,15136.95,,,12726.0,14415.0,31097.16,2.3,4.1,6.8299,7.9793,0.8704,6.1675,8.892,3199.0,524.0,2725.2499,22865.15,2901.52,8109.54,25964.82,7432.42,0.0,0.0,,,,,1199284.0,,,,18097.04,6687800.0,7135886.0,99.8,101.5,97.0,101.1,-0.055,759.4,,,,,,,,,,,,163400.0,165700.2,,,104.01,104.8,108.2,105.1,8091563.0,,,,,,,,,,,,211044.0,260602.0,2.7,116.6,3.8,3.6,3804.8,14130.4,1.91,,,219115.0,433263.0,,,,,,42065.0,,,,,,,114540.34,163819.56,56595.0,60042.0,106.5,2.7,,1747513.0,0.75,1781.9,55.6,57.3,
2018-09-30,,234474.3,,762.7,820.2,,,,,,,,,,,,,-98523.75,538574.08,12963.12,22616.04,19683.96,20820.55,13371.0,15404.0,30870.25,2.47,3.6,6.8814,8.0046,0.8794,6.0709,8.9938,3371.0,563.6,2821.3501,24120.04,2913.98,8046.35,26458.31,7510.2,0.0,0.0,,135294.8,75935.5,25024.9,1200156.0,203225.0,203566.0,183208.71,19801.0,6716829.0,6592720.0,99.9,101.7,97.5,101.7,-0.064,760.8,448511.16,,,,,,2879384.1,1797156.4,1102832.1,1218043.3,118.65,162601.4,165367.1,,,104.42,105.4,109.8,105.7,8160748.0,,,,10865876.7,10865876.7,,672143.13,594649.7,,,5092.53,213474.0,264037.0,2.3,116.6,3.1,2.7,3682.9,14113.1,2.18,,,343559.0,224443.0,19579568.0,946073.0,1071314.0,,13693.79,41745.0,550425.0,540123.0,336756.0,99930.0,-19732.0,17947.0,114090.0,161256.43,57867.0,58986.0,106.6,2.4,,1763606.0,,1789.5,56.4,56.0,-19732.0
2018-10-31,,,,644.6,895.7,,,,,,,,,,,,,,540128.37,15726.61,12030.8,,,12469.0,14734.0,30530.98,2.54,3.3,6.9734,7.9152,0.8888,6.1644,8.8723,3469.0,535.1,2602.7832,21920.46,2711.74,7305.9,25115.76,7128.1,0.0,0.0,,,,,1192581.0,,,,13285.96,7243463.0,7699727.0,100.2,102.1,98.0,103.5,-0.068,763.9,,,,,,,,,,,,164576.0,167567.1,,,104.68,106.2,109.9,105.6,8168047.0,,,,,,,,,,,,214014.0,266466.0,2.5,117.6,3.4,3.1,3890.6,14152.2,2.2,,,252692.0,353183.0,,,,,,41201.0,,,,,,,115825.57,164239.03,57706.0,61151.0,106.7,2.4,,1784304.0,,1791.6,59.9,61.7,
2018-11-30,,,,921.1,1044.8,,,,,,,,,,,,,,543498.66,10775.0,16431.0,,,12623.0,15483.0,30616.97,2.18,2.7,6.9436,7.902,0.8876,6.1208,8.8737,2709.0,418.1,2588.1875,22351.06,2760.17,7330.54,25538.46,6970.78,0.0,0.0,,,,,1197846.0,,,,8926.8,6927097.0,7666200.0,100.0,101.7,97.9,104.4,-0.062,766.5,,,,,,,,,,,,162616.6,165645.6,,,104.1,105.9,109.5,106.1,8263363.0,,,,,,,,,,,,211474.0,260876.0,2.2,117.1,0.5,1.8,3765.0,14221.3,2.2,,,205961.0,410864.0,,,,,,41078.0,,,,,,,130313.9,173215.06,57234.0,61405.0,107.0,2.3,,1785777.0,,1795.1,56.6,58.2,
2018-12-31,98.25,258808.9,55.06,923.4,1205.0,14303730.51,46840.72,102663.66,658838.52,747716.58,,,,,,,,128814.2,551685.91,11019.0,29155.0,19828.0,21075.02,11390.0,15322.0,30727.12,1.86,0.9,6.8658,7.8611,0.8764,6.2138,8.6835,0.0,0.0,0.0,0.0,2506.85,6635.28,23327.46,6728.13,0.0,0.0,100.35,144451.2,78401.5,29083.3,1208958.0,201589.0,206508.0,181881.79,4495.95,7021794.0,7077529.0,99.7,101.1,96.5,100.3,-0.055,774.5,444715.66,1056974.0,989746.0,,797.38,11217.32,3014451.7,1850103.5,1173135.6,1258289.9,120.87,166106.2,167465.8,1807775.0,2111965.0,104.05,105.1,107.8,106.2,8310010.0,,,,10803207.8,10803207.8,-50358.2,688897.23,611875.86,,-56502503313.83,5170.56,208953.0,264164.0,1.9,116.8,-0.6,1.1,3997.8,14529.5,2.4,5792290.0,4179984.0,312584.0,326123.0,19669422.0,955370.0,1087822.0,21462277.0,13736.57,41938.0,551128.0,545307.0,342134.0,101287.0,-24822.0,-35939.0,137305.81,176576.56,55180.0,60545.0,107.1,2.1,,1776198.0,,1808.9,59.8,56.6,-24822.0
